whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
P38313	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	324	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37462	0		4 out of 5	Evidence at protein level	Central kinetochore subunit AME1 (Associated with microtubules and essential protein 1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38314	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	527	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57187	0		3 out of 5	Evidence at protein level	Protein SDS24	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38315	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	674	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	77741	0		4 out of 5	Evidence at protein level	YAP1-binding protein 1 (Activator of YAP1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38316	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	186	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	21106	0		5 out of 5	Evidence at protein level	Ubiquitin-like protein ATG12 (Autophagy-related protein 12)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38317	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14787	0		2 out of 5	Predicted	Uncharacterized protein YBR219C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38318	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	560	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	63010	0		2 out of 5	Evidence at protein level	Uncharacterized membrane protein YBR220C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38319	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	544	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	62333	0		5 out of 5	Evidence at protein level	Tyrosyl-DNA phosphodiesterase 1 (Tyr-DNA phosphodiesterase 1) (EC 3.1.4.-)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38320	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	171	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19323	0		2 out of 5	Uncertain	Putative uncharacterized membrane protein YBR224W	SwissProt_not_IMEX	0	0	0	not in IMEx
P38321	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	900	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	101236	0		1 out of 5	Evidence at protein level	Uncharacterized protein YBR225W	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P38322	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15803	0		1 out of 5	Uncertain	Putative uncharacterized protein YBR226C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38323	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	520	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57946	0		5 out of 5	Evidence at protein level	ATP-dependent clpX-like chaperone, mitochondrial (mtClpX) (ATP-dependent unfoldase ClpX)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38324	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	304	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35857	0		4 out of 5	Evidence at protein level	Structure-specific endonuclease subunit SLX1 (EC 3.1.-.-) (Synthetic lethal of unknown function protein 1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38325	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	134	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14610	0		3 out of 5	Evidence at protein level	Mitochondrial outer membrane protein OM14 (Outer membrane protein of 14 kDa)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38326	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	303	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34344	0		4 out of 5	Evidence at protein level	SWR1-complex protein 5	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38327	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12750	0		1 out of 5	Uncertain	Putative uncharacterized protein YBR232C	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P38328	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	384	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42475	0		5 out of 5	Evidence at protein level	Actin-related protein 2/3 complex subunit 1 (Arp2/3 complex 41 kDa subunit) (p41-ARC)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38329	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	1120	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	123999	0		4 out of 5	Evidence at protein level	Vacuolar cation-chloride cotransporter 1 (Vacuolar homolog of CCC family protein 1)	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P38330	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	731	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	83761	0		3 out of 5	Evidence at protein level	Protein RMD9-like, mitochondrial	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38331	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	238	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27577	0		1 out of 5	Evidence at protein level	HD domain-containing protein YBR242W	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38332	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	387	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43308	0		5 out of 5	Evidence at protein level	Diphthine methyltransferase (EC 3.1.1.97) (Diphthamide biosynthesis protein 7) (Endosomal recycling protein 1) (Regulator of rDNA transcription protein 2)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38333	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	483	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	55137	0		5 out of 5	Evidence at protein level	Essential nuclear protein 1	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38334	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	175	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19700	0		5 out of 5	Evidence at protein level	Trafficking protein particle complex subunit 20 (TRAPP subunit 20) (Transport protein particle 20 kDa subunit)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38335	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	694	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	79028	0		2 out of 5	Evidence at protein level	Maintenance of telomere capping protein 4	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38336	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	279	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32881	0		5 out of 5	Evidence at protein level	RNases MRP/P 32.9 kDa subunit (RNA-processing protein POP4)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38337	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16429	0		3 out of 5	Evidence at protein level	COMPASS component SHG1 (Complex proteins associated with SET1 protein SHG1) (Set1C component SHG1)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P38338	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	688	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	80426	0		1 out of 5	Predicted	Uncharacterized protein YBR259W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38339	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	666	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	74619	0		5 out of 5	Evidence at protein level	RHO GTPase-activating protein RGD1 (RhoGAP) (Related GAP domain protein 1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38340	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	232	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26068	0		4 out of 5	Evidence at protein level	Alpha N-terminal protein methyltransferase 1 (EC 2.1.1.244) (Translation associated element 1) (X-Pro-Lys N-terminal protein methyltransferase 1) (NTM1)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38341	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12388	0		4 out of 5	Evidence at protein level	MICOS complex subunit MIC12 (Altered inheritance of mitochondria protein 5, mitochondrial) (Found in mitochondrial proteome protein 51) (Mitochondrial contact site complex 12 kDa subunit)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38342	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	320	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35973	0		4 out of 5	Evidence at protein level	3-ketodihydrosphingosine reductase TSC10 (EC 1.1.1.102) (3-dehydrosphinganine reductase) (KDS reductase) (Temperature-sensitive CSG2 suppressor protein 10)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38343	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16042	0		2 out of 5	Evidence at protein level	Protein SLM6 (Synthetic lethal with MSS4 protein 6)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38344	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	393	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45862	0		5 out of 5	Evidence at protein level	Cytoplasmic 60S subunit biogenesis factor REI1 (Required for isotropic bud growth protein 1) (pre-60S factor REI1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38345	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	138	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15504	0		3 out of 5	Evidence at protein level	Succinate dehydrogenase assembly factor 4, mitochondrial (SDH assembly factor 4) (SDHAF4) (Found in mitochondrial proteome protein 21)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38346	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	545	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61219	0		2 out of 5	Evidence at protein level	Probable target of rapamycin complex 2 subunit BIT2 (TORC2 subunit BIT2) (Binding partner of TOR2 protein 2)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38347	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	419	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47977	0		4 out of 5	Evidence at protein level	Protein-lysine N-methyltransferase EFM2 (EC 2.1.1.-) (Elongation factor methyltransferase 2)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38348	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	480	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	55543	0		4 out of 5	Evidence at protein level	DNA mismatch repair protein HSM3 (Enhanced spontaneous mutability protein 3)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38349	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	436	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50031	0		4 out of 5	Evidence at protein level	UBX domain-containing protein 7	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38350	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	133	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14650	0		1 out of 5	Uncertain	Putative uncharacterized protein YBR277C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38351	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	445	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51801	0		5 out of 5	Evidence at protein level	RNA polymerase II-associated protein 1 (Protein PAF1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38352	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	637	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	70495	0		5 out of 5	Evidence at protein level	SCF-associated factor 1	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P38353	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	490	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	53312	0		5 out of 5	Evidence at protein level	Sec sixty-one protein homolog (Ssh1 complex subunit SSH1) (Ssh1 complex subunit alpha)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38354	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16811	0		1 out of 5	Predicted	Putative uncharacterized protein YBR285W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38355	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	427	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47506	0		2 out of 5	Evidence at protein level	Uncharacterized transporter YBR287W	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38356	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35764	0		5 out of 5	Evidence at protein level	Metal homeostatis protein BSD2 (Bypass SOD defects protein 2)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38357	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14420	0		1 out of 5	Uncertain	Putative uncharacterized protein YBR292C	SwissProt_not_IMEX	0	0	0	not in IMEx
P38358	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	474	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51677	0		3 out of 5	Evidence at protein level	Vacuolar basic amino acid transporter 2	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38359	1	1	uniprotkb	559292	1	0	0	0	0	1	0	0	reviewed	859	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	95951	0		5 out of 5	Evidence at protein level	Sulfate permease 1 (High-affinity sulfate transporter 1)	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P38360	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1216	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	131875	0		5 out of 5	Evidence at protein level	P-type cation-transporting ATPase (EC 3.6.3.3) (Cadmium resistance protein 2) (Cadmium-translocating P-type ATPase) (Cd(2+)-exporting ATPase)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P38361	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	574	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	62654	0		4 out of 5	Evidence at protein level	Phosphate permease PHO89 (Na(+)/Pi cotransporter PHO89)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38362	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	165	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18881	0		1 out of 5	Uncertain	Putative uncharacterized protein YBR300C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38374	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	65	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7365	0		2 out of 5	Evidence at protein level	Protein YSY6	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38426	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1054	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	118835	0		5 out of 5	Evidence at protein level	Trehalose synthase complex regulatory subunit TPS3 (Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 115 kDa subunit)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38427	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1098	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	123018	0		5 out of 5	Evidence at protein level	Trehalose synthase complex regulatory subunit TSL1 (Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 123 kDa subunit)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38428	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22763	0		5 out of 5	Evidence at protein level	Coupling of ubiquitin conjugation to ER degradation protein 1 (Kinetochore-defect suppressor 4)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38429	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23026	0		5 out of 5	Evidence at protein level	Transcriptional regulatory protein SAP30	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38430	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	313	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36032	0		2 out of 5	Evidence at protein level	Uncharacterized deoxyribonuclease YMR262W (EC 3.1.21.-)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38431	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45261	0	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=Long; IsoId=P38431-1; Sequence=Displayed; Name=Short; IsoId=P38431-2; Sequence=VSP_018724; Note=Produced by alternative initiation at Met-18 of isoform Long.; 	5 out of 5	Evidence at protein level	Eukaryotic translation initiation factor 5 (eIF-5)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38439	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	464	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	53920	0		5 out of 5	Evidence at protein level	RNA polymerase-associated protein LEO1	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38523	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	228	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26066	0		5 out of 5	Evidence at protein level	GrpE protein homolog, mitochondrial	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38555	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	223	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24469	0		5 out of 5	Evidence at protein level	GTP-binding protein YPT31/YPT8 (Rab GTPase YPT31)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38590	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	489	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54217	0		5 out of 5	Evidence at protein level	Tyrosine-protein phosphatase MSG5 (EC 3.1.3.48)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38604	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	731	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	83460	0		5 out of 5	Evidence at protein level	Lanosterol synthase (EC 5.4.99.7) (2,3-epoxysqualene--lanosterol cyclase) (Oxidosqualene--lanosterol cyclase) (OSC)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38615	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	370	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43005	0		5 out of 5	Evidence at protein level	Serine/threonine-protein kinase RIM11/MSD1 (EC 2.7.11.1) (Regulator of IME2 protein 11)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38616	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	354	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37328	0		4 out of 5	Evidence at protein level	Protein YGP1 (GP38)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38620	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	318	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34765	0		5 out of 5	Evidence at protein level	Ribose-phosphate pyrophosphokinase 2 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthase 2)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38622	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	512	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57981	0		3 out of 5	Inferred from homology	Serine/threonine-protein kinase RCK1 (EC 2.7.11.1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38623	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	610	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	68062	0		5 out of 5	Evidence at protein level	Serine/threonine-protein kinase RCK2 (EC 2.7.11.1) (CAM kinase-like protein kinase CLK1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38624	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	215	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23548	0		5 out of 5	Evidence at protein level	Proteasome subunit beta type-1 (EC 3.4.25.1) (Macropain subunit PRE3) (Multicatalytic endopeptidase complex subunit PRE3) (Proteasome component PRE3) (Proteinase YSCE subunit PRE3)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38625	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	58482	0		4 out of 5	Evidence at protein level	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P38626	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	284	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31494	0		5 out of 5	Evidence at protein level	NADH-cytochrome b5 reductase 1 (EC 1.6.2.2) (Microsomal cytochrome b reductase) (P35)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P38627	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	578	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	64511	0		5 out of 5	Evidence at protein level	CTP synthase 2 (EC 6.3.4.2) (CTP synthetase 2) (UTP--ammonia ligase 2)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P38628	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	557	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	62067	0		5 out of 5	Evidence at protein level	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (PGM-complementing protein 1)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P38629	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	340	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38204	0		5 out of 5	Evidence at protein level	Replication factor C subunit 3 (Replication factor C3) (Activator 1 40 kDa subunit)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
