whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx
P53192	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	235	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27092	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53193	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	184	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	21778	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53194	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13790	NA	NA	2 out of 5	Uncertain	SwissProt_not_IMEX
P53195	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	279	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31775	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53196	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	417	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	46383	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53197	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	62821	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53198	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	216	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	25275	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53199	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	349	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38706	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53200	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	248	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28582	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53201	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	476	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	55213	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53202	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	744	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	86115	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53203	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	462	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52943	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53204	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	395	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44909	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53205	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12409	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53206	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	393	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42801	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53207	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	620	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	71383	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53208	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	328	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37937	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53209	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	190	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22226	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53210	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	297	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34679	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53211	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11897	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P53212	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	290	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31700	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53213	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11720	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53214	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	551	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57528	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53215	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	237	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27757	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53216	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11711	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53217	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	278	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	33255	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53218	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	158	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18210	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53219	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38511	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53220	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	239	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27206	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53221	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14235	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53222	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12907	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P53223	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	239	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27649	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53224	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	222	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	25245	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53225	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12325	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P53226	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60751	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53227	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	271	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31025	NA	NA	2 out of 5	Predicted	SwissProt_and_IMEX
P53228	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	333	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37254	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53229	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	120	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13645	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53230	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	385	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44200	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53231	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13510	NA	NA	1 out of 5	Predicted	SwissProt_not_IMEX
P53232	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	107	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12091	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P53233	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	369	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42823	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53234	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	283	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32200	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P53235	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	642	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	71305	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53236	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	928	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	106669	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53237	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28136	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53238	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	335	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38342	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53239	1	1	uniprotkb	559292	0	1	1	0	0	1	0	1	reviewed	316	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35650	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53240	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	122	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14391	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53241	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	593	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	69083	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53242	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	292	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34048	NA	NA	2 out of 5	Predicted	SwissProt_and_IMEX
P53243	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	804	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	92250	NA	NA	1 out of 5	Inferred from homology	SwissProt_and_IMEX
P53244	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	586	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65477	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53245	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13603	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53246	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	860	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	98109	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53247	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14066	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53248	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	589	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	68165	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53249	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	370	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	40877	NA	NA	1 out of 5	Inferred from homology	SwissProt_and_IMEX
P53250	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	332	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37071	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53251	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	210	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24069	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53252	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38349	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53253	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	936	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	106466	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53254	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1237	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	140485	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53255	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	58206	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53256	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	223	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24407	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53257	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	314	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35137	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53258	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	950	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	109259	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53259	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	346	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38815	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53260	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	183	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20787	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53261	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	605	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	69877	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53262	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	265	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29678	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53263	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	149	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17425	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53264	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	445	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52045	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P53265	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	400	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	46668	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53266	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	389	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45056	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53267	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	343	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38422	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53268	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15399	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53269	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	259	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27237	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P53270	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	476	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	53438	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53271	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30325	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53272	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	402	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45305	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P53273	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1036	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	116971	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53274	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	230	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	25846	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53275	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	312	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35685	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53276	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	713	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	80191	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53277	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	215	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24803	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53278	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	92698	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53279	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	174	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19152	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53280	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1122	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	128780	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53281	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26139	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53282	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14462	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P53283	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	614	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	67589	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53284	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13248	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53285	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54515	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53286	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	410	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47168	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53287	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13108	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53288	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22179	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P53289	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	263	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29263	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53290	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	341	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38600	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53291	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13193	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P53292	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39575	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53293	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	376	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44301	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P53294	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	404	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	46816	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53295	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41006	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53296	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	535	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61898	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53297	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	722	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	78781	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53298	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	406	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47349	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53299	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11286	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53300	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13612	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53301	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52758	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53302	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	121	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13396	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P53303	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	486	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	55072	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P53304	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	468	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54473	NA	NA	2 out of 5	Predicted	SwissProt_and_IMEX
P53305	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12393	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
