whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
P40468	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	2376	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	269858	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40469	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1032	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	117883	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40470	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	206	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23845	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	1	0	not two-hybrid, and not AP-MS
P40471	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	297	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32814	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40472	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	476	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	48190	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40473	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	351	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39498	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40474	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	542	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	59618	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40475	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	563	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61759	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40476	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	318	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34651	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40477	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1460	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	158908	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40478	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31177	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40479	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	209	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23886	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40480	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1083	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	123556	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40481	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	377	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42515	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40482	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	926	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	103636	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40483	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	696	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	77414	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40484	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	314	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35882	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40485	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	686	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	77995	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40486	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	59151	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40487	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	425	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	48311	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40488	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	101	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11290	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40489	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	647	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	72687	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P40490	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13493	0	0	1 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not in IMEx
P40491	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	155	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18364	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40492	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	59894	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40493	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	336	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39402	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40494	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	810	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	91032	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40495	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	371	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	40069	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40496	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30513	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40497	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	633	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	71006	0	0	1 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40498	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	721	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	83991	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40499	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	491	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56333	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P40500	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	205	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23859	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40501	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	490	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	53737	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40502	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	157	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16924	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not in IMEx
P40503	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11584	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40504	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	517	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61438	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40505	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	327	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37625	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40506	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	365	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41867	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40507	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	360	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41631	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40508	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	320	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36946	0	0	1 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40509	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	296	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	33829	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40510	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	469	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51188	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40511	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	975	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	112434	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P40512	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	444	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51288	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40513	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	266	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30132	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40514	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	678	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	75482	0	0	1 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40515	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	155	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17733	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40516	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	257	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28690	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40517	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	327	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36054	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40518	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	154	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17134	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40519	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15673	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40520	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	121	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13030	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40521	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	94	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10333	0	0	2 out of 5	Uncertain	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P40522	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	640	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	71421	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40523	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	627	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	70733	0	0	1 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40524	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12045	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40525	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	121	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13641	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40526	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	253	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30306	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40527	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	130218	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40528	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	902	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	104218	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40529	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32638	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40530	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	394	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45444	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40531	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	326	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36670	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40532	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	138	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16508	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40533	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	473	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54928	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40534	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	656	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	75021	0	0	2 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P40535	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	587	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65264	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	1	1	not two-hybrid, AP-MS
P40536	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13784	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40537	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1034	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	116883	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40538	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16587	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40539	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	132	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14952	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40540	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	141	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15907	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40541	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	133009	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40542	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14083	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40543	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	189	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	21791	0	0	1 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40544	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	346	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37418	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40545	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	261	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29557	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40546	1	1	uniprotkb	559292	0	1	1	0	0	1	0	1	reviewed	346	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38889	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40547	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	921	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	105491	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P40548	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18306	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40549	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	630	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	72410	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40550	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1411	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	160538	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40551	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13235	0	0	1 out of 5	Uncertain	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40552	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	269	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26308	0	0	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40553	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	215	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24120	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40554	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	99	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11028	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40555	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	220	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24846	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40556	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41954	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40557	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	701	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	81219	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40558	1	1	uniprotkb	559292	1	0	1	0	0	1	0	1	reviewed	293	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31922	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P40559	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	946	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	108430	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40560	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	513	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	59732	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40561	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	250	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28954	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40562	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	993	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	114058	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40563	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	679	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	74763	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40564	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	432	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	48575	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P40565	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17098	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P40566	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	764	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	86979	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
