whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx
P39208	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	187	Escherichia coli (strain K12)	83333	21004	NA		3 out of 5	Inferred from homology	Thermosensitive gluconokinase (EC 2.7.1.12) (Gluconate kinase 1)	SwissProt_and_IMEX
P39212	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	100	Escherichia coli (strain K12)	83333	11559	NA		2 out of 5	Inferred from homology	Transposase InsN for insertion sequence element IS911B	SwissProt_and_IMEX
P39220	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	216	Escherichia coli (strain K12)	83333	24791	NA		1 out of 5	Uncertain	Putative uncharacterized protein YabP	SwissProt_and_IMEX
P39221	1	1	0	0	0	0	0	0	0	1	reviewed	52	Escherichia coli (strain K12)	83333	5737	NA		1 out of 5	Predicted	Uncharacterized protein YabQ	SwissProt_not_IMEX
P39263	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	506	Escherichia coli (strain K12)	83333	54797	NA		2 out of 5	Predicted	Uncharacterized protein YfcC	SwissProt_and_IMEX
P39264	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	179	Escherichia coli (strain K12)	83333	19373	NA		2 out of 5	Inferred from homology	Fimbrin-like protein FimI	SwissProt_and_IMEX
P39265	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	311	Escherichia coli (strain K12)	83333	32910	NA		3 out of 5	Evidence at protein level	D-allose-binding periplasmic protein (ALBP)	SwissProt_and_IMEX
P39267	1	1	0	0	0	0	0	0	0	1	reviewed	292	Escherichia coli (strain K12)	83333	32899	NA		1 out of 5	Predicted	Uncharacterized protein YjcZ	SwissProt_not_IMEX
P39270	1	1	0	0	0	0	0	0	0	0	reviewed	209	Escherichia coli (strain K12)	83333	23442	NA		2 out of 5	Evidence at protein level	Inner membrane protein YjdF	SwissProt_not_IMEX
P39274	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	90	Escherichia coli (strain K12)	83333	10468	NA		1 out of 5	Evidence at protein level	Uncharacterized protein YjdJ	SwissProt_and_IMEX
P39276	1	1	0	0	0	0	0	0	0	0	reviewed	485	Escherichia coli (strain K12)	83333	53055	NA		5 out of 5	Evidence at protein level	Dipeptide and tripeptide permease C (Dipeptide/tripeptide:H(+) symporter DtpC)	SwissProt_not_IMEX
P39277	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	418	Escherichia coli (strain K12)	83333	44778	NA		5 out of 5	Evidence at protein level	L-methionine/branched-chain amino acid exporter YjeH	SwissProt_and_IMEX
P39279	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	289	Escherichia coli (strain K12)	83333	32947	NA		1 out of 5	Predicted	Uncharacterized protein YjeJ	SwissProt_and_IMEX
P39280	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	342	Escherichia coli (strain K12)	83333	38750	NA		4 out of 5	Evidence at protein level	L-lysine 2,3-aminomutase (LAM) (EC 5.4.3.-) (EF-P post-translational modification enzyme B)	SwissProt_and_IMEX
P39282	1	1	0	0	0	0	0	0	0	0	reviewed	500	Escherichia coli (strain K12)	83333	54725	NA		2 out of 5	Evidence at protein level	Inner membrane transporter YjeM	SwissProt_not_IMEX
P39283	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	104	Escherichia coli (strain K12)	83333	11819	NA		1 out of 5	Predicted	Uncharacterized protein YjeN	SwissProt_and_IMEX
P39284	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	104	Escherichia coli (strain K12)	83333	12638	NA		2 out of 5	Evidence at protein level	Inner membrane protein YjeO	SwissProt_and_IMEX
P39285	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	1107	Escherichia coli (strain K12)	83333	123968	NA		3 out of 5	Evidence at protein level	Miniconductance mechanosensitive channel MscM	SwissProt_and_IMEX
P39286	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	350	Escherichia coli (strain K12)	83333	39193	NA		5 out of 5	Evidence at protein level	Putative ribosome biogenesis GTPase RsgA (EC 3.6.1.-)	SwissProt_and_IMEX
P39288	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	379	Escherichia coli (strain K12)	83333	43073	NA		4 out of 5	Inferred from homology	Epoxyqueuosine reductase (EC 1.17.99.6) (Queuosine biosynthesis protein QueG)	SwissProt_and_IMEX
P39293	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	219	Escherichia coli (strain K12)	83333	25009	NA		1 out of 5	Predicted	Uncharacterized protein YjfK	SwissProt_and_IMEX
P39295	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	212	Escherichia coli (strain K12)	83333	23352	NA		1 out of 5	Predicted	Uncharacterized protein YjfM	SwissProt_and_IMEX
P39297	1	1	0	0	0	0	0	0	0	1	reviewed	109	Escherichia coli (strain K12)	83333	12038	NA		4 out of 5	Evidence at transcript level	Lipoprotein BsmA (Biofilm stress and motility protein)	SwissProt_not_IMEX
P39298	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	249	Escherichia coli (strain K12)	83333	27588	NA		2 out of 5	Predicted	Esterase YjfP (EC 3.1.-.-)	SwissProt_and_IMEX
P39300	1	1	0	0	0	0	0	0	0	0	reviewed	354	Escherichia coli (strain K12)	83333	40061	NA		4 out of 5	Evidence at protein level	Probable L-ascorbate-6-phosphate lactonase UlaG (EC 3.1.1.-) (L-ascorbate utilization protein G)	SwissProt_not_IMEX
P39301	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	465	Escherichia coli (strain K12)	83333	50737	NA		5 out of 5	Evidence at protein level	Ascorbate-specific PTS system EIIC component (Ascorbate-specific permease IIC component UlaA)	SwissProt_and_IMEX
P39304	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	216	Escherichia coli (strain K12)	83333	23578	NA		5 out of 5	Evidence at protein level	3-keto-L-gulonate-6-phosphate decarboxylase UlaD (EC 4.1.1.85) (3-dehydro-L-gulonate-6-phosphate decarboxylase) (KGPDC) (L-ascorbate utilization protein D)	SwissProt_and_IMEX
P39305	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	284	Escherichia coli (strain K12)	83333	32007	NA		3 out of 5	Evidence at transcript level	L-ribulose-5-phosphate 3-epimerase UlaE (EC 5.1.3.22) (L-ascorbate utilization protein E) (L-xylulose-5-phosphate 3-epimerase)	SwissProt_and_IMEX
P39306	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	228	Escherichia coli (strain K12)	83333	25278	NA		4 out of 5	Evidence at protein level	L-ribulose-5-phosphate 4-epimerase UlaF (EC 5.1.3.4) (L-ascorbate utilization protein F) (Phosphoribulose isomerase)	SwissProt_and_IMEX
P39308	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	264	Escherichia coli (strain K12)	83333	29739	NA		1 out of 5	Predicted	Uncharacterized protein YjfZ	SwissProt_and_IMEX
P39309	1	1	0	0	0	0	0	0	0	1	reviewed	108	Escherichia coli (strain K12)	83333	12247	NA		1 out of 5	Uncertain	Putative uncharacterized protein YtfA	SwissProt_not_IMEX
P39310	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	212	Escherichia coli (strain K12)	83333	23505	NA		1 out of 5	Predicted	Uncharacterized protein YtfB	SwissProt_and_IMEX
P39314	1	1	0	0	0	0	0	0	0	0	reviewed	321	Escherichia coli (strain K12)	83333	35208	NA		2 out of 5	Evidence at protein level	Inner membrane protein YtfF	SwissProt_not_IMEX
P39315	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	286	Escherichia coli (strain K12)	83333	29734	NA		5 out of 5	Evidence at protein level	Quinone oxidoreductase 2 (EC 1.6.5.2)	SwissProt_and_IMEX
P39317	1	1	0	0	0	0	0	0	0	1	reviewed	312	Escherichia coli (strain K12)	83333	35935	NA		1 out of 5	Predicted	Uncharacterized protein YtfI	SwissProt_not_IMEX
P39321	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	1259	Escherichia coli (strain K12)	83333	136780	NA		5 out of 5	Evidence at protein level	Translocation and assembly module TamB (Autotransporter assembly factor TamB)	SwissProt_and_IMEX
P39325	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	318	Escherichia coli (strain K12)	83333	34345	NA		3 out of 5	Evidence at protein level	ABC transporter periplasmic-binding protein YtfQ	SwissProt_and_IMEX
P39328	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	341	Escherichia coli (strain K12)	83333	35659	NA		3 out of 5	Evidence at protein level	Inner membrane ABC transporter permease protein YtfT	SwissProt_and_IMEX
P39332	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	131	Escherichia coli (strain K12)	83333	14590	NA		1 out of 5	Evidence at protein level	RutC family protein YjgH	SwissProt_and_IMEX
P39333	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	237	Escherichia coli (strain K12)	83333	24598	NA		4 out of 5	Evidence at protein level	Cyclic-di-GMP-binding biofilm dispersal mediator protein	SwissProt_and_IMEX
P39334	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	197	Escherichia coli (strain K12)	83333	21502	NA		3 out of 5	Evidence at protein level	HTH-type transcriptional repressor BdcR	SwissProt_and_IMEX
P39336	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	604	Escherichia coli (strain K12)	83333	69578	NA		1 out of 5	Predicted	Uncharacterized protein YjgL	SwissProt_and_IMEX
P39337	1	1	0	0	0	0	0	0	0	1	reviewed	167	Escherichia coli (strain K12)	83333	18622	NA		2 out of 5	Inferred from homology	Uncharacterized N-acetyltransferase YjgM (EC 2.3.1.-)	SwissProt_not_IMEX
P39338	1	1	0	0	0	0	0	0	0	0	reviewed	398	Escherichia coli (strain K12)	83333	44900	NA		2 out of 5	Evidence at protein level	Inner membrane protein YjgN	SwissProt_not_IMEX
P39342	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	500	Escherichia coli (strain K12)	83333	54332	NA		1 out of 5	Predicted	Uncharacterized protein YjgR	SwissProt_and_IMEX
P39343	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	332	Escherichia coli (strain K12)	83333	37567	NA		2 out of 5	Inferred from homology	HTH-type transcriptional regulator IdnR (L-idonate regulatory protein)	SwissProt_and_IMEX
P39344	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	439	Escherichia coli (strain K12)	83333	46041	NA		5 out of 5	Evidence at protein level	Gnt-II system L-idonate transporter (L-Ido transporter) (5-keto-D-gluconate transporter)	SwissProt_and_IMEX
P39346	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	343	Escherichia coli (strain K12)	83333	37147	NA		3 out of 5	Evidence at protein level	L-idonate 5-dehydrogenase (NAD(P)(+)) (EC 1.1.1.264)	SwissProt_and_IMEX
P39347	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	396	Escherichia coli (strain K12)	83333	45582	NA		3 out of 5	Uncertain	Putative protein IntB (Int(P4)) (Putative prophage P4 integrase)	SwissProt_and_IMEX
P39349	1	1	0	0	0	0	0	0	0	1	reviewed	371	Escherichia coli (strain K12)	83333	41671	NA		2 out of 5	Uncertain	Putative phosphoethanolamine transferase YjgX (EC 2.7.-.-)	SwissProt_not_IMEX
P39351	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	109	Escherichia coli (strain K12)	83333	12161	NA		1 out of 5	Predicted	Uncharacterized protein YjgZ	SwissProt_and_IMEX
P39352	1	1	0	0	0	0	0	0	0	0	reviewed	405	Escherichia coli (strain K12)	83333	44104	NA		2 out of 5	Evidence at protein level	Putative metabolite transport protein YjhB	SwissProt_not_IMEX
P39353	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	372	Escherichia coli (strain K12)	83333	41384	NA		2 out of 5	Inferred from homology	Uncharacterized oxidoreductase YjhC (EC 1.-.-.-)	SwissProt_and_IMEX
P39354	1	1	0	0	0	0	0	0	0	1	reviewed	76	Escherichia coli (strain K12)	83333	8821	NA		1 out of 5	Uncertain	Putative uncharacterized protein YjhD	SwissProt_not_IMEX
P39355	1	1	0	0	0	0	0	0	0	1	reviewed	82	Escherichia coli (strain K12)	83333	8714	NA		2 out of 5	Uncertain	Putative uncharacterized protein YjhE	SwissProt_not_IMEX
P39356	1	1	0	0	0	0	0	0	0	1	reviewed	328	Escherichia coli (strain K12)	83333	36112	NA		2 out of 5	Inferred from homology	Uncharacterized transcriptional regulator YjhU	SwissProt_not_IMEX
P39357	1	1	0	0	0	0	0	0	0	1	reviewed	449	Escherichia coli (strain K12)	83333	47004	NA		2 out of 5	Inferred from homology	Uncharacterized permease YjhF	SwissProt_not_IMEX
P39358	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	655	Escherichia coli (strain K12)	83333	70017	NA		2 out of 5	Inferred from homology	Uncharacterized protein YjhG (EC 4.-.-.-)	SwissProt_and_IMEX
P39359	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	301	Escherichia coli (strain K12)	83333	32722	NA		2 out of 5	Inferred from homology	Uncharacterized lyase YjhH (EC 4.-.-.-)	SwissProt_and_IMEX
P39360	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	262	Escherichia coli (strain K12)	83333	29877	NA		2 out of 5	Inferred from homology	Uncharacterized HTH-type transcriptional regulator YjhI	SwissProt_and_IMEX
P39361	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	260	Escherichia coli (strain K12)	83333	29268	NA		2 out of 5	Inferred from homology	Putative sgc region transcriptional regulator	SwissProt_and_IMEX
P39362	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	210	Escherichia coli (strain K12)	83333	23214	NA		3 out of 5	Inferred from homology	Protein SgcE (EC 5.1.3.-)	SwissProt_and_IMEX
P39363	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	143	Escherichia coli (strain K12)	83333	15638	NA		3 out of 5	Inferred from homology	Putative phosphotransferase IIA component SgcA (EC 2.7.1.-) (Putative PTS system EIIA component)	SwissProt_and_IMEX
P39364	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	268	Escherichia coli (strain K12)	83333	29355	NA		2 out of 5	Inferred from homology	Putative sgc region protein SgcQ	SwissProt_and_IMEX
P39365	1	1	0	0	0	0	0	0	0	1	reviewed	437	Escherichia coli (strain K12)	83333	46684	NA		3 out of 5	Inferred from homology	Putative permease IIC component (Putative PTS system EIIC component)	SwissProt_not_IMEX
P39366	1	1	0	0	0	0	0	0	0	1	reviewed	373	Escherichia coli (strain K12)	83333	40615	NA		2 out of 5	Inferred from homology	Putative aminopeptidase SgcX (EC 3.4.11.-)	SwissProt_not_IMEX
P39367	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	248	Escherichia coli (strain K12)	83333	27354	NA		2 out of 5	Evidence at protein level	Uncharacterized protein YjhP	SwissProt_and_IMEX
P39368	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	181	Escherichia coli (strain K12)	83333	19957	NA		2 out of 5	Inferred from homology	Uncharacterized N-acetyltransferase YjhQ (EC 2.3.1.-)	SwissProt_and_IMEX
P39369	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	338	Escherichia coli (strain K12)	83333	37997	NA		1 out of 5	Uncertain	Putative uncharacterized protein YjhR	SwissProt_and_IMEX
P39370	1	1	0	0	0	0	0	0	0	1	reviewed	326	Escherichia coli (strain K12)	83333	36878	NA		3 out of 5	Evidence at transcript level	Probable 9-O-acetyl-N-acetylneuraminic acid deacetylase (Neu5,9Ac2 deacetylase) (EC 3.1.1.-) (Probable 9-O-acetyl-N-acetylneuraminate esterase) (Probable sialyl esterase NanS)	SwissProt_not_IMEX
P39371	1	1	0	0	0	0	0	0	0	0	reviewed	368	Escherichia coli (strain K12)	83333	39572	NA		5 out of 5	Evidence at protein level	N-acetylneuraminate epimerase (EC 5.1.3.24) (N-acetylneuraminate mutarotase) (Neu5Ac mutarotase) (Sialic acid epimerase)	SwissProt_not_IMEX
P39374	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	276	Escherichia coli (strain K12)	83333	30593	NA		1 out of 5	Predicted	Uncharacterized protein YjiC	SwissProt_and_IMEX
P39375	1	1	uniprotkb	83333	0	0	0	1	1	0	reviewed	130	Escherichia coli (strain K12)	83333	14747	NA		3 out of 5	Evidence at protein level	Anti-adapter protein IraD	SwissProt_and_IMEX
P39376	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	303	Escherichia coli (strain K12)	83333	34711	NA		4 out of 5	Evidence at protein level	HTH-type transcriptional regulator YjiE (Hypochlorite-response regulator protein YjiE) (Quorum-sensing regulator protein D)	SwissProt_and_IMEX
P39377	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	390	Escherichia coli (strain K12)	83333	41084	NA		5 out of 5	Evidence at protein level	Isoaspartyl dipeptidase (EC 3.4.19.-)	SwissProt_and_IMEX
P39379	1	1	0	0	0	0	0	0	0	1	reviewed	227	Escherichia coli (strain K12)	83333	23793	NA		2 out of 5	Predicted	Uncharacterized protein YjiH	SwissProt_not_IMEX
P39380	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	184	Escherichia coli (strain K12)	83333	20530	NA		2 out of 5	Inferred from homology	RNA 2'-phosphotransferase (EC 2.7.1.-)	SwissProt_and_IMEX
P39381	1	1	0	0	0	0	0	0	0	1	reviewed	392	Escherichia coli (strain K12)	83333	41361	NA		2 out of 5	Predicted	Uncharacterized protein YjiJ	SwissProt_not_IMEX
P39382	1	1	0	0	0	0	0	0	0	1	reviewed	286	Escherichia coli (strain K12)	83333	31956	NA		2 out of 5	Inferred from homology	Uncharacterized protein YjiK	SwissProt_not_IMEX
P39383	1	1	0	0	0	0	0	0	0	1	reviewed	255	Escherichia coli (strain K12)	83333	27255	NA		2 out of 5	Predicted	Uncharacterized protein YjiL	SwissProt_not_IMEX
P39384	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	383	Escherichia coli (strain K12)	83333	42743	NA		1 out of 5	Inferred from homology	Uncharacterized protein YjiM	SwissProt_and_IMEX
P39385	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	426	Escherichia coli (strain K12)	83333	48242	NA		2 out of 5	Predicted	Uncharacterized protein YjiN	SwissProt_and_IMEX
P39386	1	1	0	0	0	0	0	0	0	0	reviewed	410	Escherichia coli (strain K12)	83333	44688	NA		4 out of 5	Evidence at protein level	Multidrug resistance protein MdtM	SwissProt_not_IMEX
P39387	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	306	Escherichia coli (strain K12)	83333	35887	NA		2 out of 5	Uncertain	Putative uncharacterized protein YjiP	SwissProt_and_IMEX
P39389	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	470	Escherichia coli (strain K12)	83333	53047	NA		2 out of 5	Inferred from homology	Uncharacterized HTH-type transcriptional regulator YjiR	SwissProt_and_IMEX
P39390	1	1	0	0	0	0	0	0	0	1	reviewed	54	Escherichia coli (strain K12)	83333	6709	NA		1 out of 5	Predicted	Uncharacterized protein YjiS	SwissProt_not_IMEX
P39391	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	521	Escherichia coli (strain K12)	83333	58553	NA		1 out of 5	Uncertain	Putative uncharacterized protein YjiT	SwissProt_and_IMEX
P39393	1	1	0	0	0	0	0	0	0	1	reviewed	906	Escherichia coli (strain K12)	83333	103403	NA		2 out of 5	Uncertain	Putative uncharacterized protein YjiV	SwissProt_not_IMEX
P39394	1	1	0	0	0	0	0	0	0	0	reviewed	113	Escherichia coli (strain K12)	83333	12203	NA		4 out of 5	Evidence at protein level	Toxic protein SymE (Putative endoribonuclease SymE) (EC 3.1.-.-)	SwissProt_not_IMEX
P39396	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	716	Escherichia coli (strain K12)	83333	77324	NA		3 out of 5	Evidence at protein level	Inner membrane protein YjiY	SwissProt_and_IMEX
P39398	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	453	Escherichia coli (strain K12)	83333	49440	NA		4 out of 5	Evidence at protein level	Probable L-galactonate transporter (Galactonate:H(+) symporter)	SwissProt_and_IMEX
P39399	1	1	0	0	0	0	0	0	0	1	reviewed	304	Escherichia coli (strain K12)	83333	35397	NA		3 out of 5	Evidence at transcript level	Probable HTH-type transcriptional regulator LgoR	SwissProt_not_IMEX
P39400	1	1	0	0	0	0	0	0	0	0	reviewed	340	Escherichia coli (strain K12)	83333	36448	NA		4 out of 5	Evidence at protein level	L-galactonate-5-dehydrogenase (EC 1.1.1.-)	SwissProt_not_IMEX
P39401	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	763	Escherichia coli (strain K12)	83333	85494	NA		4 out of 5	Inferred from homology	Phosphoglycerol transferase I (EC 2.7.8.20) (Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase)	SwissProt_and_IMEX
P39404	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	225	Escherichia coli (strain K12)	83333	25622	NA		4 out of 5	Evidence at protein level	Transcriptional activator protein BglJ	SwissProt_and_IMEX
P39405	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	262	Escherichia coli (strain K12)	83333	30113	NA		4 out of 5	Evidence at protein level	Ferric iron reductase protein FhuF	SwissProt_and_IMEX
P39406	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	343	Escherichia coli (strain K12)	83333	37625	NA		5 out of 5	Evidence at protein level	Ribosomal RNA small subunit methyltransferase C (EC 2.1.1.172) (16S rRNA m2G1207 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase RsmC)	SwissProt_and_IMEX
P39407	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	357	Escherichia coli (strain K12)	83333	39832	NA		2 out of 5	Inferred from homology	Uncharacterized protein YjjU (EC 3.1.1.-)	SwissProt_and_IMEX
P39408	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	259	Escherichia coli (strain K12)	83333	28909	NA		3 out of 5	Evidence at protein level	Uncharacterized metal-dependent hydrolase YjjV (EC 3.1.-.-)	SwissProt_and_IMEX
P39409	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	287	Escherichia coli (strain K12)	83333	31491	NA		3 out of 5	Evidence at protein level	Putative glycyl-radical enzyme activating enzyme YjjW (GRE activating enzyme YjjW) (EC 1.97.1.-)	SwissProt_and_IMEX
P39410	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	443	Escherichia coli (strain K12)	83333	49757	NA		2 out of 5	Inferred from homology	Putative kinase YjjJ (EC 2.-.-.-)	SwissProt_and_IMEX
P39411	1	1	0	0	0	0	0	0	0	0	reviewed	170	Escherichia coli (strain K12)	83333	18213	NA		5 out of 5	Evidence at protein level	Non-canonical purine NTP phosphatase (EC 3.6.1.-) (Inosine triphosphatase) (ITPase) (Non-standard purine NTP phosphatase) (Nucleoside-triphosphate phosphatase) (NTPase) (Xanthosine triphosphatase) (XTPase)	SwissProt_not_IMEX
P39414	1	1	0	0	0	0	0	0	0	0	reviewed	487	Escherichia coli (strain K12)	83333	52906	NA		4 out of 5	Evidence at protein level	L-tartrate/succinate antiporter (Tartrate carrier) (Tartrate transporter)	SwissProt_not_IMEX
P39451	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	336	Escherichia coli (strain K12)	83333	35380	NA		3 out of 5	Evidence at protein level	Alcohol dehydrogenase, propanol-preferring (EC 1.1.1.1)	SwissProt_and_IMEX
P39452	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	714	Escherichia coli (strain K12)	83333	80479	NA		5 out of 5	Evidence at transcript level	Ribonucleoside-diphosphate reductase 2 subunit alpha (EC 1.17.4.1) (R1E protein) (Ribonucleotide reductase 2)	SwissProt_and_IMEX
P39453	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	914	Escherichia coli (strain K12)	83333	101024	NA		5 out of 5	Evidence at protein level	Sensor protein TorS (EC 2.7.13.3)	SwissProt_and_IMEX
