whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
P13016	1	1	0	0	0	0	0	0	0	1	reviewed	183	Escherichia coli (strain K12)	83333	20536	0	0	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P13024	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	309	Escherichia coli (strain K12)	83333	34747	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P13029	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	726	Escherichia coli (strain K12)	83333	80024	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P13033	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	419	Escherichia coli (strain K12)	83333	45357	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P13035	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	501	Escherichia coli (strain K12)	83333	56751	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P13036	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	774	Escherichia coli (strain K12)	83333	85322	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P13039	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	400	Escherichia coli (strain K12)	83333	45652	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P13445	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	330	Escherichia coli (strain K12)	83333	37972	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P13458	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	1048	Escherichia coli (strain K12)	83333	118721	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P13482	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	565	Escherichia coli (strain K12)	83333	63637	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P13518	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	646	Escherichia coli (strain K12)	83333	73339	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P13656	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	897	Escherichia coli (strain K12)	83333	97058	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P13669	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	240	Escherichia coli (strain K12)	83333	28273	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P13738	1	1	0	0	0	0	0	0	0	0	reviewed	388	Escherichia coli (strain K12)	83333	41356	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P13857	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	179	Escherichia coli (strain K12)	83333	20681	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P13959	1	0	0	0	0	0	0	0	0	1	reviewed	85	Escherichia coli (strain K12)	83333	9604	0	0	2 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P13960	1	0	0	0	0	0	0	0	0	1	reviewed	91	Escherichia coli (strain K12)	83333	10261	0	0	1 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P13970	1	0	0	0	0	0	0	0	0	1	reviewed	68	Escherichia coli (strain K12)	83333	7792	0	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=srnB; IsoId=P13970-1; Sequence=Displayed; Name=srnB'; IsoId=P13970-2; Sequence=VSP_018748; 	3 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P13979	1	0	0	0	0	0	0	0	0	1	reviewed	244	Escherichia coli (strain K12)	83333	26032	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P14081	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	614	Escherichia coli (strain K12)	83333	68867	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P14175	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	400	Escherichia coli (strain K12)	83333	44163	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P14176	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	354	Escherichia coli (strain K12)	83333	37620	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P14294	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	653	Escherichia coli (strain K12)	83333	73217	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P14375	1	1	0	0	0	0	0	0	0	0	reviewed	441	Escherichia coli (strain K12)	83333	48395	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P14377	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	465	Escherichia coli (strain K12)	83333	51032	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P14407	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	548	Escherichia coli (strain K12)	83333	60105	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P14497	1	0	0	0	0	0	0	0	0	1	reviewed	247	Escherichia coli (strain K12)	83333	27973	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P14565	1	0	0	0	0	0	0	0	0	0	reviewed	1756	Escherichia coli (strain K12)	83333	192016	0	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=traI; IsoId=P14565-1; Sequence=Displayed; Name=traI*; IsoId=P14565-2; Sequence=VSP_018971; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P14900	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	438	Escherichia coli (strain K12)	83333	46974	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P15005	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	459	Escherichia coli (strain K12)	83333	53157	0	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=51 kDa; IsoId=P15005-1; Sequence=Displayed; Name=33 kDa; IsoId=P15005-2; Sequence=VSP_018868; 	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P15006	1	1	0	0	0	0	0	0	0	0	reviewed	348	Escherichia coli (strain K12)	83333	40590	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P15028	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	300	Escherichia coli (strain K12)	83333	33146	0	0	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P15029	1	1	0	0	0	0	0	0	0	0	reviewed	318	Escherichia coli (strain K12)	83333	34131	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P15030	1	1	0	0	0	0	0	0	0	0	reviewed	332	Escherichia coli (strain K12)	83333	34893	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P15031	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	255	Escherichia coli (strain K12)	83333	28191	0	0	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P15032	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	866	Escherichia coli (strain K12)	83333	96368	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P15033	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	91	Escherichia coli (strain K12)	83333	10016	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P15034	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	441	Escherichia coli (strain K12)	83333	49815	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P15038	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	684	Escherichia coli (strain K12)	83333	77976	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P15042	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	671	Escherichia coli (strain K12)	83333	73606	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P15043	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	609	Escherichia coli (strain K12)	83333	68364	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P15047	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	248	Escherichia coli (strain K12)	83333	26250	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P15067	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	657	Escherichia coli (strain K12)	83333	73577	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P15068	1	0	0	0	0	0	0	0	0	1	reviewed	126	Escherichia coli (strain K12)	83333	14480	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P15069	1	0	0	0	0	0	0	0	0	1	reviewed	458	Escherichia coli (strain K12)	83333	50244	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P15070	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	137	Escherichia coli (strain K12)	83333	14855	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P15078	1	1	0	0	0	0	0	0	0	0	reviewed	701	Escherichia coli (strain K12)	83333	75105	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P15081	1	1	0	0	0	0	0	0	0	1	reviewed	119	Escherichia coli (strain K12)	83333	12953	0	0	2 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P15082	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	257	Escherichia coli (strain K12)	83333	28236	0	0	2 out of 5	Evidence at transcript level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P15254	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	1295	Escherichia coli (strain K12)	83333	141403	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P15286	1	1	uniprotkb	83333	1	0	0	1	1	1	reviewed	331	Escherichia coli (strain K12)	83333	36668	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	1	0	not_two_hybrid_not_AP_MS
P15288	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	485	Escherichia coli (strain K12)	83333	52915	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P15373	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	111	Escherichia coli (strain K12)	83333	12359	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P15639	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	529	Escherichia coli (strain K12)	83333	57329	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P15640	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	429	Escherichia coli (strain K12)	83333	45940	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P15723	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	505	Escherichia coli (strain K12)	83333	59383	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P15770	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	272	Escherichia coli (strain K12)	83333	29414	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P15877	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	796	Escherichia coli (strain K12)	83333	86747	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P15977	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	694	Escherichia coli (strain K12)	83333	78503	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P15993	1	1	0	0	0	0	0	0	0	0	reviewed	457	Escherichia coli (strain K12)	83333	49690	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P16095	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	454	Escherichia coli (strain K12)	83333	48907	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16256	1	1	0	0	0	0	0	0	0	0	reviewed	483	Escherichia coli (strain K12)	83333	51717	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P16384	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	316	Escherichia coli (strain K12)	83333	35065	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P16429	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	608	Escherichia coli (strain K12)	83333	64077	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16430	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	307	Escherichia coli (strain K12)	83333	33029	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16431	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	569	Escherichia coli (strain K12)	83333	64980	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P16432	1	1	uniprotkb	83333	1	1	0	0	1	1	reviewed	180	Escherichia coli (strain K12)	83333	20309	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P16433	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	255	Escherichia coli (strain K12)	83333	27999	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P16456	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	347	Escherichia coli (strain K12)	83333	36687	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16525	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	309	Escherichia coli (strain K12)	83333	35783	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P16528	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	274	Escherichia coli (strain K12)	83333	29739	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P16659	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	572	Escherichia coli (strain K12)	83333	63693	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P16676	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	365	Escherichia coli (strain K12)	83333	41059	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P16677	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	262	Escherichia coli (strain K12)	83333	29431	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16678	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	252	Escherichia coli (strain K12)	83333	27831	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P16679	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	226	Escherichia coli (strain K12)	83333	24705	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P16681	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	147	Escherichia coli (strain K12)	83333	16171	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16682	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	338	Escherichia coli (strain K12)	83333	37371	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16683	1	1	0	0	0	0	0	0	0	1	reviewed	259	Escherichia coli (strain K12)	83333	28384	0	0	3 out of 5	Uncertain	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P16684	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	241	Escherichia coli (strain K12)	83333	27621	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16685	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	150	Escherichia coli (strain K12)	83333	16540	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P16686	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	194	Escherichia coli (strain K12)	83333	21027	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16687	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	354	Escherichia coli (strain K12)	83333	38853	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P16688	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	281	Escherichia coli (strain K12)	83333	31845	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16689	1	1	0	0	0	0	0	0	0	0	reviewed	378	Escherichia coli (strain K12)	83333	42010	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P16690	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	185	Escherichia coli (strain K12)	83333	20730	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16691	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	144	Escherichia coli (strain K12)	83333	16570	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P16692	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	252	Escherichia coli (strain K12)	83333	27848	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16700	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	338	Escherichia coli (strain K12)	83333	37615	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16701	1	1	0	0	0	0	0	0	0	1	reviewed	277	Escherichia coli (strain K12)	83333	30292	0	0	3 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P16703	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	303	Escherichia coli (strain K12)	83333	32664	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P16869	1	1	0	0	0	0	0	0	0	0	reviewed	729	Escherichia coli (strain K12)	83333	81233	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P16916	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	1377	Escherichia coli (strain K12)	83333	156321	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P16917	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	1411	Escherichia coli (strain K12)	83333	159395	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P16918	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	1397	Escherichia coli (strain K12)	83333	157776	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P16919	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	1426	Escherichia coli (strain K12)	83333	159725	0	0	2 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P16926	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	367	Escherichia coli (strain K12)	83333	39530	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P17109	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	556	Escherichia coli (strain K12)	83333	61367	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P17115	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	321	Escherichia coli (strain K12)	83333	34031	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P17117	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	240	Escherichia coli (strain K12)	83333	26801	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P17169	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	609	Escherichia coli (strain K12)	83333	66894	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P17315	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	663	Escherichia coli (strain K12)	83333	73896	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P17334	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	452	Escherichia coli (strain K12)	83333	48332	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P17410	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	280	Escherichia coli (strain K12)	83333	32968	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P17411	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	450	Escherichia coli (strain K12)	83333	50513	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P17443	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	355	Escherichia coli (strain K12)	83333	37815	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P17444	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	556	Escherichia coli (strain K12)	83333	61878	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P17445	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	490	Escherichia coli (strain K12)	83333	52911	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P17446	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	195	Escherichia coli (strain K12)	83333	21815	0	0	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P17583	1	1	0	0	0	0	0	0	0	1	reviewed	384	Escherichia coli (strain K12)	83333	41361	0	0	3 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P17802	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	350	Escherichia coli (strain K12)	83333	39149	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P17846	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	570	Escherichia coli (strain K12)	83333	63998	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P17854	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	244	Escherichia coli (strain K12)	83333	27976	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P17888	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	732	Escherichia coli (strain K12)	83333	81655	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P17952	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	491	Escherichia coli (strain K12)	83333	53626	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P17993	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	240	Escherichia coli (strain K12)	83333	26555	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P17994	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	562	Escherichia coli (strain K12)	83333	62671	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P18004	1	0	0	0	0	0	0	0	0	0	reviewed	875	Escherichia coli (strain K12)	83333	99192	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P18005	1	0	0	0	0	0	0	0	0	1	reviewed	273	Escherichia coli (strain K12)	83333	31615	0	0	1 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P18006	1	0	0	0	0	0	0	0	0	1	reviewed	128	Escherichia coli (strain K12)	83333	14132	0	0	2 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P18032	1	0	0	0	0	0	0	0	0	1	reviewed	104	Escherichia coli (strain K12)	83333	12131	0	0	1 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P18033	1	0	uniprotkb	83333	1	0	0	0	1	0	reviewed	94	Escherichia coli (strain K12)	83333	10866	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P18034	1	0	0	0	0	0	0	0	0	1	reviewed	115	Escherichia coli (strain K12)	83333	12945	0	0	2 out of 5	Predicted	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P18035	1	0	0	0	0	0	0	0	0	1	reviewed	181	Escherichia coli (strain K12)	83333	19719	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
