whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	X0974.InnateDB.	X1222.mbinfo.	X1262.I2D.	X1263.Molecular.Connections.	X1332.bhf.ucl.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx
Q6PDN3	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	1941	Mus musculus (Mouse)	10090	212925	NA	ALTERNATIVE PRODUCTS:  Event=Alternative promoter usage, Alternative splicing, Alternative initiation; Named isoforms=4;  Name=1 {ECO:0000269|PubMed:11832329}; Synonyms=Non muscle isozyme {ECO:0000269|PubMed:11832329}; IsoId=Q6PDN3-1; Sequence=Displayed; Name=2 {ECO:0000269|PubMed:16141072}; IsoId=Q6PDN3-2; Sequence=VSP_052002, VSP_052003; Note=Produced by alternative promoter usage and alternative splicing. No experimental confirmation available.; Name=3; Synonyms=Smooth muscle isozyme; IsoId=Q6PDN3-3; Sequence=VSP_018847; Note=Produced by alternative initiation at Met-911 of isoform 1.; Name=4; Synonyms=Telokin; IsoId=Q6PDN3-4; Sequence=VSP_018848; Note=Produced by alternative initiation at Met-1783 of isoform 1.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PDQ2	1	1	uniprotkb	10090	1	1	1	0	1	0	0	0	0	0	1	0	1	reviewed	1915	Mus musculus (Mouse)	10090	217751	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PDS0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	220	Mus musculus (Mouse)	10090	23723	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PDS3	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	724	Mus musculus (Mouse)	10090	79606	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; IsoId=Q6PDS3-1; Sequence=Displayed; Name=2; IsoId=Q6PDS3-2; Sequence=VSP_013604; Note=No experimental confirmation available.; Name=3; IsoId=Q6PDS3-3; Sequence=VSP_013605; Name=4; IsoId=Q6PDS3-4; Sequence=VSP_013606, VSP_013607; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PDX6	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	566	Mus musculus (Mouse)	10090	62693	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; IsoId=Q6PDX6-1; Sequence=Displayed; Name=2; IsoId=Q6PDX6-2; Sequence=VSP_023069, VSP_023072, VSP_023073; Name=3; IsoId=Q6PDX6-3; Sequence=VSP_023070, VSP_023071; Note=No experimental confirmation available.; Name=4; IsoId=Q6PDX6-4; Sequence=VSP_023068; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PDY0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	202	Mus musculus (Mouse)	10090	22133	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PDY2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	256	Mus musculus (Mouse)	10090	28372	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PDZ2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	836	Mus musculus (Mouse)	10090	92023	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PE01	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	358	Mus musculus (Mouse)	10090	39276	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PE13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	971	Mus musculus (Mouse)	10090	101224	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PE15	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	297	Mus musculus (Mouse)	10090	33040	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PE15-1; Sequence=Displayed; Name=2; IsoId=Q6PE15-2; Sequence=VSP_023893, VSP_023894; 	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PE54	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	779	Mus musculus (Mouse)	10090	88530	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PE55	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	375	Mus musculus (Mouse)	10090	41928	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PE65	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	482	Mus musculus (Mouse)	10090	53989	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PE65-1; Sequence=Displayed; Name=2; IsoId=Q6PE65-2; Sequence=VSP_014717; 	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PE84	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	287	Mus musculus (Mouse)	10090	31591	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PE87	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	622	Mus musculus (Mouse)	10090	70946	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PE87-1; Sequence=Displayed; Name=2; IsoId=Q6PE87-2; Sequence=VSP_036124, VSP_036125; 	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PEB4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	414	Mus musculus (Mouse)	10090	44928	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PEB4-1; Sequence=Displayed; Name=2; IsoId=Q6PEB4-2; Sequence=VSP_028831, VSP_028832; 	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PEB6	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	225	Mus musculus (Mouse)	10090	26032	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PEE2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	600	Mus musculus (Mouse)	10090	67831	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PEE2-1; Sequence=Displayed; Name=2; IsoId=Q6PEE2-2; Sequence=VSP_038120; Note=No experimental confirmation available.; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PEE3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	351	Mus musculus (Mouse)	10090	40804	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PEM6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	445	Mus musculus (Mouse)	10090	49272	NA	NA	1 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PEM8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	459	Mus musculus (Mouse)	10090	50089	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PER3	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	281	Mus musculus (Mouse)	10090	31966	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PEV3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	440	Mus musculus (Mouse)	10090	46297	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PF93	1	1	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0	1	reviewed	887	Mus musculus (Mouse)	10090	101487	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PF93-1; Sequence=Displayed; Name=2; IsoId=Q6PF93-2; Sequence=VSP_016459, VSP_016460; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PFC5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	549	Mus musculus (Mouse)	10090	61360	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PFD5	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	977	Mus musculus (Mouse)	10090	105873	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PFD6	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	1	1	reviewed	834	Mus musculus (Mouse)	10090	91936	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX
Q6PFD7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	327	Mus musculus (Mouse)	10090	35152	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PFD9	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	1816	Mus musculus (Mouse)	10090	197241	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PFE3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	886	Mus musculus (Mouse)	10090	99338	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PFE7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	372	Mus musculus (Mouse)	10090	40114	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=Q6PFE7-1; Sequence=Displayed; Name=2; IsoId=Q6PFE7-2; Sequence=VSP_024960; Name=3; IsoId=Q6PFE7-3; Sequence=VSP_024960, VSP_024961; Note=No experimental confirmation available.; 	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PFG8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	273	Mus musculus (Mouse)	10090	29507	NA	NA	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PFH3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	600	Mus musculus (Mouse)	10090	66643	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PFH3-1; Sequence=Displayed; Name=2; IsoId=Q6PFH3-2; Sequence=VSP_030290; Note=No experimental confirmation available.; 	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PFQ7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	802	Mus musculus (Mouse)	10090	90060	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PFQ7-1; Sequence=Displayed; Name=2; Synonyms=deltaCAPRI; IsoId=Q6PFQ7-2; Sequence=VSP_032042; 	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PFR5	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	281	Mus musculus (Mouse)	10090	32316	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PFX2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	281	Mus musculus (Mouse)	10090	31270	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=Q6PFX2-1; Sequence=Displayed; Name=2; IsoId=Q6PFX2-2; Sequence=VSP_026968, VSP_026969; Note=No experimental confirmation available.; Name=3; IsoId=Q6PFX2-3; Sequence=VSP_026967; Note=No experimental confirmation available.; 	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PFX6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	781	Mus musculus (Mouse)	10090	84104	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PFX7	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	833	Mus musculus (Mouse)	10090	87668	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=Q6PFX7-1; Sequence=Displayed; Name=2; IsoId=Q6PFX7-2; Sequence=VSP_031748; Name=3; IsoId=Q6PFX7-3; Sequence=VSP_031747, VSP_031748; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PFX8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	380	Mus musculus (Mouse)	10090	41504	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PFX9	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	1320	Mus musculus (Mouse)	10090	140944	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PFX9-1; Sequence=Displayed; Name=2; IsoId=Q6PFX9-2; Sequence=VSP_041320; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PFY1	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	1	0	reviewed	688	Mus musculus (Mouse)	10090	76256	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PFY1-1; Sequence=Displayed; Name=2; IsoId=Q6PFY1-2; Sequence=VSP_023166; 	2 out of 5	Evidence at transcript level	SwissProt_and_IMEX
Q6PFY8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	580	Mus musculus (Mouse)	10090	64257	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PFY8-1; Sequence=Displayed; Name=2; IsoId=Q6PFY8-2; Sequence=VSP_012001; Note=No experimental confirmation available. {ECO:0000305}; 	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PFY9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	485	Mus musculus (Mouse)	10090	55661	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PFY9-1; Sequence=Displayed; Name=2; IsoId=Q6PFY9-2; Sequence=VSP_012325; 	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PG04	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	518	Mus musculus (Mouse)	10090	61008	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PG16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	667	Mus musculus (Mouse)	10090	74199	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=Q6PG16-1; Sequence=Displayed; Name=2; IsoId=Q6PG16-2; Sequence=VSP_037516; Note=No experimental confirmation available.; Name=3; IsoId=Q6PG16-3; Sequence=VSP_037515; 	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PG95	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	1285	Mus musculus (Mouse)	10090	137121	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PGA0	1	1	uniprotkb	10090	0	0	1	0	0	0	0	0	0	0	1	0	1	reviewed	451	Mus musculus (Mouse)	10090	49779	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PGA0-1; Sequence=Displayed; Name=2; IsoId=Q6PGA0-2; Sequence=VSP_017463, VSP_017464; Note=No experimental confirmation available.; 	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PGB6	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	169	Mus musculus (Mouse)	10090	19414	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=5;  Name=1; IsoId=Q6PGB6-1; Sequence=Displayed; Name=2; IsoId=Q6PGB6-2; Sequence=VSP_024749; Name=3; IsoId=Q6PGB6-3; Sequence=VSP_024750; Note=No experimental confirmation available.; Name=4; IsoId=Q6PGB6-4; Sequence=VSP_024748; Note=No experimental confirmation available.; Name=5; IsoId=Q6PGB6-5; Sequence=VSP_024749, VSP_024751; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PGB8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	1046	Mus musculus (Mouse)	10090	121715	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PGB8-1; Sequence=Displayed; Name=2; IsoId=Q6PGB8-2; Sequence=VSP_020378; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PGC1	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	1365	Mus musculus (Mouse)	10090	153975	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PGC7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	313	Mus musculus (Mouse)	10090	34892	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PGD0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	223	Mus musculus (Mouse)	10090	23858	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PGD0-1; Sequence=Displayed; Name=2; IsoId=Q6PGD0-2; Sequence=VSP_039970; Note=No experimental confirmation available. May be produced at very low levels due to a premature stop codon in the mRNA, leading to nonsense-mediated mRNA decay.; 	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PGE4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	1016	Mus musculus (Mouse)	10090	110812	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PGE7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	637	Mus musculus (Mouse)	10090	71066	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PGF2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	146	Mus musculus (Mouse)	10090	16206	NA	NA	1 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PGF3	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	1	0	reviewed	828	Mus musculus (Mouse)	10090	91786	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX
Q6PGF7	1	1	uniprotkb	10090	1	0	0	0	1	0	0	0	0	0	1	0	0	reviewed	716	Mus musculus (Mouse)	10090	81035	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PGG2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	971	Mus musculus (Mouse)	10090	107545	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PGG2-1; Sequence=Displayed; Name=2; IsoId=Q6PGG2-2; Sequence=VSP_013190, VSP_013191; Note=No experimental confirmation available.; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PGG6	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	577	Mus musculus (Mouse)	10090	65195	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PGH0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	234	Mus musculus (Mouse)	10090	26144	NA	NA	1 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PGH1	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	103	Mus musculus (Mouse)	10090	11905	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PGH2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	190	Mus musculus (Mouse)	10090	20020	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PGH4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	453	Mus musculus (Mouse)	10090	47233	NA	NA	1 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PGK7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	356	Mus musculus (Mouse)	10090	42055	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PGK7-1; Sequence=Displayed; Name=2; IsoId=Q6PGK7-2; Sequence=VSP_012989, VSP_012990, VSP_012991; Note=No experimental confirmation available.; 	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PGL7	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	1334	Mus musculus (Mouse)	10090	145311	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PGL7-1; Sequence=Displayed; Name=2; IsoId=Q6PGL7-2; Sequence=VSP_030949; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PGN1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	340	Mus musculus (Mouse)	10090	36265	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PGN3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	756	Mus musculus (Mouse)	10090	82979	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=6;  Name=1; IsoId=Q6PGN3-1; Sequence=Displayed; Name=2; IsoId=Q6PGN3-2; Sequence=VSP_012797; Name=3; Synonyms=alpha; IsoId=Q6PGN3-3; Sequence=VSP_038892, VSP_012797; Name=4; Synonyms=beta1; IsoId=Q6PGN3-4; Sequence=VSP_038892, VSP_038895, VSP_038896; Note=No experimental confirmation available.; Name=5; Synonyms=beta2; IsoId=Q6PGN3-5; Sequence=VSP_038892, VSP_012797, VSP_038895, VSP_038896; Note=No experimental confirmation available.; Name=6; IsoId=Q6PGN3-6; Sequence=VSP_038893, VSP_038894; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PH08	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	957	Mus musculus (Mouse)	10090	110639	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; IsoId=Q6PH08-1; Sequence=Displayed; Name=2; IsoId=Q6PH08-2; Sequence=VSP_012306, VSP_011467; Name=3; IsoId=Q6PH08-3; Sequence=VSP_011469, VSP_011470; Name=4; IsoId=Q6PH08-4; Sequence=VSP_011466, VSP_011468, VSP_011471; Note=Due to intron retention. No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PHB0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	546	Mus musculus (Mouse)	10090	61978	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PHN1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	1016	Mus musculus (Mouse)	10090	116194	NA	NA	1 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PHN7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	296	Mus musculus (Mouse)	10090	33441	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PHN9	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	201	Mus musculus (Mouse)	10090	23025	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PHQ8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	725	Mus musculus (Mouse)	10090	83306	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PHS6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	957	Mus musculus (Mouse)	10090	110819	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
Q6PHS9	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	0	reviewed	1154	Mus musculus (Mouse)	10090	130385	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=6;  Name=1; Synonyms=Alpha2delta-2a; IsoId=Q6PHS9-1; Sequence=Displayed; Name=2; IsoId=Q6PHS9-2; Sequence=VSP_028061, VSP_028062; Name=3; Synonyms=Alpha2delta-2c; IsoId=Q6PHS9-3; Sequence=VSP_028063; Name=4; Synonyms=Alpha2delta-2b; IsoId=Q6PHS9-4; Sequence=VSP_028061; Name=5; IsoId=Q6PHS9-5; Sequence=VSP_028061, VSP_028062, VSP_028063; Name=6; IsoId=Q6PHS9-6; Sequence=VSP_028062, VSP_028063; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PHU5	1	1	uniprotkb	10090	0	1	1	0	0	0	0	0	1	0	1	0	1	reviewed	825	Mus musculus (Mouse)	10090	91200	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=Q6PHU5-1; Sequence=Displayed; Name=2; IsoId=Q6PHU5-2; Sequence=VSP_016650; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PHZ2	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	499	Mus musculus (Mouse)	10090	56369	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; Synonyms=Delta 2; IsoId=Q6PHZ2-1; Sequence=Displayed; Name=2; Synonyms=Delta 6; IsoId=Q6PHZ2-2; Sequence=VSP_023103, VSP_023102; Name=3; Synonyms=Delta 10; IsoId=Q6PHZ2-4; Sequence=VSP_023101, VSP_023103, VSP_023102; Name=4; Synonyms=Delta 5; IsoId=Q6PHZ2-5; Sequence=VSP_023100, VSP_023103, VSP_023102; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PHZ5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	887	Mus musculus (Mouse)	10090	97076	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
Q6PHZ8	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	250	Mus musculus (Mouse)	10090	28756	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; IsoId=Q6PHZ8-1; Sequence=Displayed; Name=2; IsoId=Q6PHZ8-2; Sequence=VSP_015071; Note=Derived from EST data. No experimental confirmation available.; Name=3; IsoId=Q6PHZ8-3; Sequence=VSP_015069; Name=4; Synonyms=KChIPa; IsoId=Q6PHZ8-4; Sequence=VSP_015070; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
Q6PI62	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	373	Mus musculus (Mouse)	10090	41511	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
