whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx
P38922	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	454	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52142	NA		4 out of 5	Evidence at protein level	Protein HRB1 (Protein TOM34)	SwissProt_and_IMEX
P38925	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	575	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	63264	NA		5 out of 5	Evidence at protein level	Manganese transporter SMF1	SwissProt_and_IMEX
P38927	1	1	uniprotkb	559292	1	0	1	0	0	1	0	1	reviewed	245	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28760	NA		4 out of 5	Evidence at protein level	DNA polymerase zeta processivity subunit (Revertibility protein 7)	SwissProt_and_IMEX
P38928	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	823	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	90783	NA		5 out of 5	Evidence at protein level	Axial budding pattern protein 2 (Bud site selection protein 10) (Suppressor of RHO3 protein 4)	SwissProt_and_IMEX
P38929	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1173	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	130861	NA		4 out of 5	Evidence at protein level	Calcium-transporting ATPase 2 (EC 3.6.3.8) (Vacuolar Ca(2+)-ATPase)	SwissProt_and_IMEX
P38930	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	258	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29842	NA		5 out of 5	Evidence at protein level	Casein kinase II subunit beta' (CK II beta')	SwissProt_and_IMEX
P38931	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1420	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	160001	NA		5 out of 5	Evidence at protein level	Mediator of RNA polymerase II transcription subunit 13 (Mediator complex subunit 13) (Protein SCA1) (Suppressor of RNA polymerase B SSN2)	SwissProt_and_IMEX
P38932	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	577	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	67017	NA		5 out of 5	Evidence at protein level	Vacuolar protein sorting-associated protein 45	SwissProt_and_IMEX
P38934	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	470	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54639	NA		5 out of 5	Evidence at protein level	Nuclear segregation protein BFR1 (Brefeldin A resistance protein 1)	SwissProt_and_IMEX
P38953	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	406	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	46350	NA		5 out of 5	Evidence at protein level	DNA repair protein RAD55	SwissProt_and_IMEX
P38954	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	527	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60873	NA		4 out of 5	Evidence at protein level	Inositolphosphotransferase 1 (EC 2.-.-.-) (Mannosyl diphosphorylinositol ceramide synthase)	SwissProt_and_IMEX
P38956	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	169	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18667	NA		5 out of 5	Evidence at protein level	Transcription regulatory protein SNF11 (SWI/SNF complex component SNF11)	SwissProt_and_IMEX
P38957	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	223	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26123	NA		4 out of 5	Evidence at protein level	Suppressor of hydroxyurea sensitivity protein 2	SwissProt_and_IMEX
P38958	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13188	NA		3 out of 5	Evidence at protein level	Protein PET100, mitochondrial	SwissProt_and_IMEX
P38959	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	992	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	113412	NA		5 out of 5	Evidence at protein level	Vacuolar protein sorting-associated protein 41 (Vacuolar morphogenesis protein 2)	SwissProt_and_IMEX
P38960	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	494	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57511	NA		4 out of 5	Evidence at protein level	Protein STN1	SwissProt_and_IMEX
P38961	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	392	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45985	NA		5 out of 5	Evidence at protein level	25S rRNA (adenine(645)-N(1))-methyltransferase (EC 2.1.1.287) (Ribosomal RNA-processing protein 8)	SwissProt_and_IMEX
P38962	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	199	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23148	NA		4 out of 5	Evidence at protein level	Golgi apparatus membrane protein TVP23 (TLG2 compartment vesicle protein of 23 kDa)	SwissProt_and_IMEX
P38966	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	869	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	98712	NA		2 out of 5	Evidence at protein level	Uncharacterized protein YDR089W	SwissProt_and_IMEX
P38967	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	592	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65404	NA		4 out of 5	Evidence at protein level	Tryptophan permease (Tryptophan amino acid transporter)	SwissProt_and_IMEX
P38968	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1273	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	138717	NA		5 out of 5	Evidence at protein level	Protein transport protein SEC31 (Protein WEB1)	SwissProt_and_IMEX
P38969	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	423	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	48934	NA		3 out of 5	Evidence at protein level	Pentamidine resistance factor, mitochondrial	SwissProt_and_IMEX
P38970	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	855	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	95455	NA		4 out of 5	Evidence at protein level	Serine/threonine-protein kinase HAL5 (EC 2.7.11.1) (Halotolerance protein 5)	SwissProt_and_IMEX
P38971	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	573	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	64014	NA		3 out of 5	Evidence at protein level	Basic amino-acid permease	SwissProt_and_IMEX
P38972	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1358	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	148905	NA		5 out of 5	Evidence at protein level	Phosphoribosylformylglycinamidine synthase (FGAM synthase) (FGAMS) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase) (FGAR amidotransferase) (FGAR-AT) (Formylglycinamide ribotide amidotransferase)	SwissProt_and_IMEX
P38985	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	146	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16430	NA		4 out of 5	Evidence at protein level	Signal recognition particle subunit SRP14 (Signal recognition particle 14 kDa protein homolog)	SwissProt_and_IMEX
P38986	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	381	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41395	NA		4 out of 5	Evidence at protein level	L-asparaginase 1 (EC 3.5.1.1) (L-asparaginase I) (L-asparagine amidohydrolase I) (ASP I)	SwissProt_and_IMEX
P38987	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	245	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27296	NA		5 out of 5	Evidence at protein level	Protein TEM1	SwissProt_and_IMEX
P38988	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	300	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	33215	NA		4 out of 5	Evidence at protein level	Mitochondrial GTP/GDP carrier protein 1	SwissProt_and_IMEX
P38989	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1170	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	133928	NA		5 out of 5	Evidence at protein level	Structural maintenance of chromosomes protein 2 (DA-box protein SMC2)	SwissProt_and_IMEX
P38990	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	126872	NA		5 out of 5	Evidence at protein level	SNF1-activating kinase 1 (EC 2.7.11.1)	SwissProt_and_IMEX
P38991	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	367	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42946	NA		5 out of 5	Evidence at protein level	Spindle assembly checkpoint kinase (EC 2.7.11.1) (Aurora kinase) (Increase-in-ploidy protein 1)	SwissProt_and_IMEX
P38992	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	349	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	40734	NA		4 out of 5	Evidence at protein level	Sphingolipid C4-hydroxylase SUR2 (EC 1.-.-.-) (Syringomycin response protein 2)	SwissProt_and_IMEX
P38993	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	636	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	72360	NA		5 out of 5	Evidence at protein level	Iron transport multicopper oxidase FET3 (EC 1.-.-.-)	SwissProt_and_IMEX
P38994	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	779	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	89320	NA		4 out of 5	Evidence at protein level	Probable phosphatidylinositol 4-phosphate 5-kinase MSS4 (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase) (Diphosphoinositide kinase) (PIP5K)	SwissProt_and_IMEX
P38995	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1004	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	109829	NA		5 out of 5	Evidence at protein level	Copper-transporting ATPase (EC 3.6.3.54) (Cu(2+)-ATPase)	SwissProt_and_IMEX
P38996	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	802	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	90439	NA		5 out of 5	Evidence at protein level	Nuclear polyadenylated RNA-binding protein 3	SwissProt_and_IMEX
P38998	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41465	NA		5 out of 5	Evidence at protein level	Saccharopine dehydrogenase [NAD(+), L-lysine-forming] (SDH) (EC 1.5.1.7) (Lysine--2-oxoglutarate reductase)	SwissProt_and_IMEX
P38999	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	446	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	48918	NA		3 out of 5	Evidence at protein level	Saccharopine dehydrogenase [NADP(+), L-glutamate-forming] (EC 1.5.1.10) (Saccharopine reductase)	SwissProt_and_IMEX
P39000	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	512	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56578	NA		4 out of 5	Evidence at transcript level	Protein SHC1 (Sporulation-specific homolog of CSD4)	SwissProt_and_IMEX
P39001	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	836	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	91124	NA		5 out of 5	Evidence at protein level	Transcriptional regulatory protein UME6 (Negative transcriptional regulator of IME2) (Regulator of inducer of meiosis protein 16) (Unscheduled meiotic gene expression protein 6)	SwissProt_and_IMEX
P39002	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	694	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	77947	NA		4 out of 5	Evidence at protein level	Long-chain-fatty-acid--CoA ligase 3 (EC 6.2.1.3) (Fatty acid activator 3) (Long-chain acyl-CoA synthetase 3)	SwissProt_and_IMEX
P39003	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	570	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	62705	NA		4 out of 5	Evidence at protein level	High-affinity hexose transporter HXT6	SwissProt_and_IMEX
P39004	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	570	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	62735	NA		5 out of 5	Evidence at protein level	High-affinity hexose transporter HXT6	SwissProt_and_IMEX
P39005	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	276	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29989	NA		3 out of 5	Inferred from homology	Cell wall synthesis protein KRE9	SwissProt_and_IMEX
P39006	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56595	NA		5 out of 5	Evidence at protein level	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase 1 beta chain; Phosphatidylserine decarboxylase 1 alpha chain]	SwissProt_and_IMEX
P39007	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	718	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	81529	NA		5 out of 5	Evidence at protein level	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3 (Oligosaccharyl transferase subunit STT3) (EC 2.4.99.18)	SwissProt_and_IMEX
P39008	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49682	NA		5 out of 5	Evidence at protein level	Poly(A) ribonuclease POP2 (EC 3.1.13.4) (CCR4-associated factor 1)	SwissProt_and_IMEX
P39009	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	513	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	58633	NA		5 out of 5	Evidence at protein level	DNA damage response protein kinase DUN1 (EC 2.7.11.1)	SwissProt_and_IMEX
P39010	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	764	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	85840	NA		5 out of 5	Evidence at protein level	Palmitoyltransferase AKR1 (EC 2.3.1.225) (Ankyrin repeat-containing protein AKR1)	SwissProt_and_IMEX
P39011	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	633	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	70993	NA		3 out of 5	Evidence at protein level	Bud emergence protein 4	SwissProt_and_IMEX
P39012	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	614	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	69221	NA		4 out of 5	Evidence at protein level	GPI transamidase component GAA1	SwissProt_and_IMEX
P39013	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	349	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	40297	NA		5 out of 5	Evidence at protein level	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	SwissProt_and_IMEX
P39014	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	640	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	72835	NA		5 out of 5	Evidence at protein level	F-box protein MET30 (E3 ubiquitin ligase complex SCF(Met30) subunit MET30) (Methionine-requiring protein 30)	SwissProt_and_IMEX
P39015	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	273	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29995	NA		5 out of 5	Evidence at protein level	Suppressor protein STM1 (3BP1) (GU4 nucleic-binding protein 2) (G4p2 protein) (POP2 multicopy suppressor protein 4) (Ribosomal subunits association factor) (AF) (TOM1 suppressor protein 1) (Triplex-binding protein 1)	SwissProt_and_IMEX
P39016	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	859	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	95422	NA		5 out of 5	Evidence at protein level	Suppressor protein MPT5 (Protein HTR1) (Pumilio homology domain family member 5)	SwissProt_and_IMEX
P39073	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	555	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	62847	NA		5 out of 5	Evidence at protein level	Meiotic mRNA stability protein kinase SSN3 (EC 2.7.11.22) (EC 2.7.11.23) (Cyclin-dependent kinase 8) (Suppressor of RNA polymerase B SRB10)	SwissProt_and_IMEX
P39076	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	527	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57203	NA		4 out of 5	Evidence at protein level	T-complex protein 1 subunit beta (TCP-1-beta) (CCT-beta)	SwissProt_and_IMEX
P39077	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	534	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	58814	NA		4 out of 5	Evidence at protein level	T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma)	SwissProt_and_IMEX
P39078	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	528	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57604	NA		4 out of 5	Evidence at protein level	T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta)	SwissProt_and_IMEX
P39079	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	546	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	59924	NA		4 out of 5	Evidence at protein level	T-complex protein 1 subunit zeta (TCP-1-zeta) (CCT-zeta)	SwissProt_and_IMEX
P39081	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	626	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	71898	NA		5 out of 5	Evidence at protein level	Protein PCF11 (protein 1 of CF I)	SwissProt_and_IMEX
P39083	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1007	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	112832	NA		5 out of 5	Evidence at protein level	Rho-type GTPase-activating protein 1	SwissProt_and_IMEX
P39101	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	391	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44855	NA		2 out of 5	Evidence at protein level	Protein CAJ1	SwissProt_and_IMEX
P39102	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	459	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51347	NA		3 out of 5	Evidence at protein level	DnaJ protein homolog XDJ1	SwissProt_and_IMEX
P39103	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7959	NA		4 out of 5	Evidence at protein level	Cytochrome c oxidase assembly protein COX14	SwissProt_and_IMEX
P39104	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1066	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	119923	NA		5 out of 5	Evidence at protein level	Phosphatidylinositol 4-kinase PIK1 (PI4-kinase) (PtdIns-4-kinase) (EC 2.7.1.67)	SwissProt_and_IMEX
P39105	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	664	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	71667	NA		5 out of 5	Evidence at protein level	Lysophospholipase 1 (EC 3.1.1.5) (Phospholipase B 1)	SwissProt_and_IMEX
P39106	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	762	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	88529	NA		4 out of 5	Evidence at protein level	Alpha-1,3-mannosyltransferase MNN1 (EC 2.4.1.-)	SwissProt_and_IMEX
P39107	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	395	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45955	NA		5 out of 5	Evidence at protein level	Mannan polymerase complexes subunit MNN9 (M-pol I subunit MNN9) (M-Pol II subunit MNN9)	SwissProt_and_IMEX
P39108	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	375	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42323	NA		5 out of 5	Evidence at protein level	Peroxisomal targeting signal 2 receptor (PTS2 receptor) (Peroxin-7) (Peroxisome import protein PAS7)	SwissProt_and_IMEX
P39109	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1515	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	171121	NA		5 out of 5	Evidence at protein level	Metal resistance protein YCF1 (Yeast cadmium factor 1)	SwissProt_and_IMEX
P39110	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	191	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22067	NA		3 out of 5	Evidence at protein level	GTP-binding protein CIN4 (Chromosome instability protein 4)	SwissProt_and_IMEX
P39111	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13461	NA		4 out of 5	Evidence at protein level	V-type proton ATPase subunit F (V-ATPase subunit F) (V-ATPase 14 kDa subunit) (Vacuolar proton pump subunit F)	SwissProt_and_IMEX
P39112	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	969	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	110822	NA		5 out of 5	Evidence at protein level	Exoribonuclease II, mitochondrial (RNase II) (Ribonuclease II) (EC 3.1.13.1) (Deletion of SUV3 suppressor 1) (Mitochondrial biogenesis protein MSU1)	SwissProt_and_IMEX
P39113	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	160485	NA		4 out of 5	Evidence at protein level	Regulatory protein CAT8	SwissProt_and_IMEX
P39515	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	158	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16584	NA		5 out of 5	Evidence at protein level	Mitochondrial import inner membrane translocase subunit TIM17 (Mitochondrial inner membrane protein MIM17) (Mitochondrial protein import protein 2)	SwissProt_and_IMEX
