whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx
P31801	1	1	0	0	0	0	0	0	0	0	reviewed	366	Escherichia coli (strain K12)	83333	39168	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P31802	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	215	Escherichia coli (strain K12)	83333	23575	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P31806	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	515	Escherichia coli (strain K12)	83333	54650	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P31808	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	252	Escherichia coli (strain K12)	83333	27933	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P31825	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	245	Escherichia coli (strain K12)	83333	27270	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P31826	1	1	0	0	0	0	0	0	0	0	reviewed	561	Escherichia coli (strain K12)	83333	64985	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
P31827	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	790	Escherichia coli (strain K12)	83333	89283	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P31828	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	931	Escherichia coli (strain K12)	83333	104656	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P31979	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	445	Escherichia coli (strain K12)	83333	49292	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P31991	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	160	Escherichia coli (strain K12)	83333	18907	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P31992	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	77	Escherichia coli (strain K12)	83333	8673	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32051	1	1	0	0	0	0	0	0	0	1	reviewed	1325	Escherichia coli (strain K12)	83333	136515	NA	NA	2 out of 5	Uncertain	SwissProt_not_IMEX
P32053	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	413	Escherichia coli (strain K12)	83333	46652	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32055	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	321	Escherichia coli (strain K12)	83333	36141	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32056	1	1	0	0	0	0	0	0	0	0	reviewed	159	Escherichia coli (strain K12)	83333	18273	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
P32057	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	407	Escherichia coli (strain K12)	83333	44914	NA	NA	2 out of 5	Predicted	SwissProt_and_IMEX
P32099	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	338	Escherichia coli (strain K12)	83333	37926	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32106	1	1	0	0	0	0	0	0	0	1	reviewed	153	Escherichia coli (strain K12)	83333	18079	NA	NA	1 out of 5	Inferred from homology	SwissProt_not_IMEX
P32108	1	1	0	0	0	0	0	0	0	1	reviewed	120	Escherichia coli (strain K12)	83333	13866	NA	NA	1 out of 5	Predicted	SwissProt_not_IMEX
P32109	1	1	0	0	0	0	0	0	0	1	reviewed	233	Escherichia coli (strain K12)	83333	26447	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P32125	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	175	Escherichia coli (strain K12)	83333	19363	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32128	1	1	0	0	0	0	0	0	0	1	reviewed	476	Escherichia coli (strain K12)	83333	52637	NA	NA	1 out of 5	Inferred from homology	SwissProt_not_IMEX
P32129	1	1	0	0	0	0	0	0	0	0	reviewed	310	Escherichia coli (strain K12)	83333	36289	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
P32131	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	457	Escherichia coli (strain K12)	83333	52729	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32132	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	607	Escherichia coli (strain K12)	83333	67355	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32134	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	326	Escherichia coli (strain K12)	83333	36942	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P32135	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	421	Escherichia coli (strain K12)	83333	46335	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32136	1	1	0	0	0	0	0	0	0	1	reviewed	467	Escherichia coli (strain K12)	83333	51574	NA	NA	3 out of 5	Inferred from homology	SwissProt_not_IMEX
P32137	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	461	Escherichia coli (strain K12)	83333	50982	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32138	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	678	Escherichia coli (strain K12)	83333	77275	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32139	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	308	Escherichia coli (strain K12)	83333	34010	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32140	1	1	0	0	0	0	0	0	0	0	reviewed	413	Escherichia coli (strain K12)	83333	47433	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
P32141	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	292	Escherichia coli (strain K12)	83333	31983	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32143	1	1	0	0	0	0	0	0	0	0	reviewed	298	Escherichia coli (strain K12)	83333	31728	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P32144	1	1	0	0	0	0	0	0	0	1	reviewed	261	Escherichia coli (strain K12)	83333	28507	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P32151	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	351	Escherichia coli (strain K12)	83333	39294	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P32152	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	582	Escherichia coli (strain K12)	83333	66000	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P32153	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	356	Escherichia coli (strain K12)	83333	38733	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P32154	1	1	0	0	0	0	0	0	0	1	reviewed	483	Escherichia coli (strain K12)	83333	51120	NA	NA	3 out of 5	Inferred from homology	SwissProt_not_IMEX
P32155	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	148	Escherichia coli (strain K12)	83333	16094	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P32156	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	104	Escherichia coli (strain K12)	83333	12265	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32157	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	224	Escherichia coli (strain K12)	83333	25343	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32160	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	199	Escherichia coli (strain K12)	83333	21763	NA	NA	1 out of 5	Inferred from homology	SwissProt_and_IMEX
P32162	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	99	Escherichia coli (strain K12)	83333	10776	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32166	1	1	0	0	0	0	0	0	0	0	reviewed	308	Escherichia coli (strain K12)	83333	33594	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P32167	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	202	Escherichia coli (strain K12)	83333	23140	NA	NA	1 out of 5	Inferred from homology	SwissProt_and_IMEX
P32169	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	274	Escherichia coli (strain K12)	83333	30145	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32170	1	1	0	0	0	0	0	0	0	0	reviewed	419	Escherichia coli (strain K12)	83333	47199	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P32171	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	489	Escherichia coli (strain K12)	83333	54069	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32173	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	194	Escherichia coli (strain K12)	83333	21643	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32176	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	1016	Escherichia coli (strain K12)	83333	112549	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32177	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	277	Escherichia coli (strain K12)	83333	30560	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32662	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	252	Escherichia coli (strain K12)	83333	27389	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32664	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	257	Escherichia coli (strain K12)	83333	29689	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32668	1	1	0	0	0	0	0	0	0	1	reviewed	205	Escherichia coli (strain K12)	83333	22955	NA	NA	1 out of 5	Inferred from homology	SwissProt_not_IMEX
P32669	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	220	Escherichia coli (strain K12)	83333	23555	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32670	1	1	0	0	0	0	0	0	0	1	reviewed	833	Escherichia coli (strain K12)	83333	91774	NA	NA	4 out of 5	Inferred from homology	SwissProt_not_IMEX
P32672	1	1	0	0	0	0	0	0	0	1	reviewed	359	Escherichia coli (strain K12)	83333	37086	NA	NA	3 out of 5	Inferred from homology	SwissProt_not_IMEX
P32674	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	765	Escherichia coli (strain K12)	83333	85960	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P32675	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	292	Escherichia coli (strain K12)	83333	32430	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P32676	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	113	Escherichia coli (strain K12)	83333	12637	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32677	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	283	Escherichia coli (strain K12)	83333	32149	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P32680	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	196	Escherichia coli (strain K12)	83333	22613	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P32681	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	231	Escherichia coli (strain K12)	83333	26317	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P32684	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	290	Escherichia coli (strain K12)	83333	32477	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32685	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	90	Escherichia coli (strain K12)	83333	10532	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P32687	1	1	0	0	0	0	0	0	0	1	reviewed	212	Escherichia coli (strain K12)	83333	23755	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P32688	1	1	0	0	0	0	0	0	0	1	reviewed	245	Escherichia coli (strain K12)	83333	26281	NA	NA	1 out of 5	Inferred from homology	SwissProt_not_IMEX
P32689	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	698	Escherichia coli (strain K12)	83333	78491	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P32690	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	442	Escherichia coli (strain K12)	83333	51708	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P32693	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	84	Escherichia coli (strain K12)	83333	9749	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P32694	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	235	Escherichia coli (strain K12)	83333	26673	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P32695	1	1	0	0	0	0	0	0	0	0	reviewed	345	Escherichia coli (strain K12)	83333	38468	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
P32696	1	1	0	0	0	0	0	0	0	0	reviewed	80	Escherichia coli (strain K12)	83333	9023	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
P32700	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	93	Escherichia coli (strain K12)	83333	10303	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P32701	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	528	Escherichia coli (strain K12)	83333	60801	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32703	1	1	0	0	0	0	0	0	0	1	reviewed	549	Escherichia coli (strain K12)	83333	60523	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P32704	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	430	Escherichia coli (strain K12)	83333	49378	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P32705	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	549	Escherichia coli (strain K12)	83333	59197	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32709	1	1	0	0	0	0	0	0	0	1	reviewed	318	Escherichia coli (strain K12)	83333	35042	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P32710	1	1	0	0	0	0	0	0	0	1	reviewed	552	Escherichia coli (strain K12)	83333	61295	NA	NA	3 out of 5	Inferred from homology	SwissProt_not_IMEX
P32711	1	1	0	0	0	0	0	0	0	1	reviewed	127	Escherichia coli (strain K12)	83333	14523	NA	NA	3 out of 5	Inferred from homology	SwissProt_not_IMEX
P32712	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	198	Escherichia coli (strain K12)	83333	22784	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P32714	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	488	Escherichia coli (strain K12)	83333	53453	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P32715	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	683	Escherichia coli (strain K12)	83333	76151	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32716	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	343	Escherichia coli (strain K12)	83333	36908	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P32717	1	1	0	0	0	0	0	0	0	0	reviewed	661	Escherichia coli (strain K12)	83333	73151	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
P32718	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	309	Escherichia coli (strain K12)	83333	33821	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32719	1	1	uniprotkb	83333	1	0	1	0	1	0	reviewed	231	Escherichia coli (strain K12)	83333	26109	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P32720	1	1	0	0	0	0	0	0	0	0	reviewed	326	Escherichia coli (strain K12)	83333	34316	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
P32721	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	510	Escherichia coli (strain K12)	83333	56745	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P33011	1	1	0	0	0	0	0	0	0	0	reviewed	352	Escherichia coli (strain K12)	83333	39955	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
P33012	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	157	Escherichia coli (strain K12)	83333	18081	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33013	1	1	0	0	0	0	0	0	0	0	reviewed	388	Escherichia coli (strain K12)	83333	43346	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
P33014	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	75	Escherichia coli (strain K12)	83333	8148	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33015	1	1	0	0	0	0	0	0	0	0	reviewed	352	Escherichia coli (strain K12)	83333	38100	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
P33018	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	278	Escherichia coli (strain K12)	83333	31259	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33020	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	362	Escherichia coli (strain K12)	83333	39710	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P33021	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	416	Escherichia coli (strain K12)	83333	43410	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33022	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	313	Escherichia coli (strain K12)	83333	33748	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33024	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	416	Escherichia coli (strain K12)	83333	43432	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33025	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	312	Escherichia coli (strain K12)	83333	32910	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33026	1	1	0	0	0	0	0	0	0	0	reviewed	393	Escherichia coli (strain K12)	83333	42746	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P33029	1	1	0	0	0	0	0	0	0	1	reviewed	488	Escherichia coli (strain K12)	83333	54032	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P33030	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	328	Escherichia coli (strain K12)	83333	36113	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33128	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	246	Escherichia coli (strain K12)	83333	27054	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P33129	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	865	Escherichia coli (strain K12)	83333	95499	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33135	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	261	Escherichia coli (strain K12)	83333	28543	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P33136	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	511	Escherichia coli (strain K12)	83333	57912	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33195	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	957	Escherichia coli (strain K12)	83333	104376	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33218	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	219	Escherichia coli (strain K12)	83333	23687	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33219	1	1	0	0	0	0	0	0	0	0	reviewed	118	Escherichia coli (strain K12)	83333	12962	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
P33221	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	392	Escherichia coli (strain K12)	83333	42434	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33222	1	1	0	0	0	0	0	0	0	0	reviewed	387	Escherichia coli (strain K12)	83333	45020	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
P33224	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	541	Escherichia coli (strain K12)	83333	60590	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33225	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	848	Escherichia coli (strain K12)	83333	94456	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33226	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	390	Escherichia coli (strain K12)	83333	43607	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33227	1	1	0	0	0	0	0	0	0	1	reviewed	178	Escherichia coli (strain K12)	83333	19284	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P33228	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	269	Escherichia coli (strain K12)	83333	29721	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33229	1	1	0	0	0	0	0	0	0	0	reviewed	64	Escherichia coli (strain K12)	83333	7019	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P33230	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	69	Escherichia coli (strain K12)	83333	7863	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33231	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	551	Escherichia coli (strain K12)	83333	59168	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33232	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	396	Escherichia coli (strain K12)	83333	42728	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33234	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	253	Escherichia coli (strain K12)	83333	29007	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P33235	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	547	Escherichia coli (strain K12)	83333	57930	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33236	1	1	0	0	0	0	0	0	0	1	reviewed	69	Escherichia coli (strain K12)	83333	7742	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
P33340	1	1	0	0	0	0	0	0	0	1	reviewed	344	Escherichia coli (strain K12)	83333	36885	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
P33341	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	826	Escherichia coli (strain K12)	83333	92282	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P33342	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	239	Escherichia coli (strain K12)	83333	26589	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P33343	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	180	Escherichia coli (strain K12)	83333	19061	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P33344	1	1	0	0	0	0	0	0	0	1	reviewed	93	Escherichia coli (strain K12)	83333	10137	NA	NA	1 out of 5	Inferred from homology	SwissProt_not_IMEX
P33345	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	1264	Escherichia coli (strain K12)	83333	140939	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P33346	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	1210	Escherichia coli (strain K12)	83333	138068	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P33347	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	105	Escherichia coli (strain K12)	83333	12603	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P33348	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	362	Escherichia coli (strain K12)	83333	39682	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P33349	1	1	0	0	0	0	0	0	0	1	reviewed	759	Escherichia coli (strain K12)	83333	83390	NA	NA	2 out of 5	Predicted	SwissProt_not_IMEX
P33352	1	1	0	0	0	0	0	0	0	1	reviewed	378	Escherichia coli (strain K12)	83333	42119	NA	NA	1 out of 5	Predicted	SwissProt_not_IMEX
P33353	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	614	Escherichia coli (strain K12)	83333	67730	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P33354	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	153	Escherichia coli (strain K12)	83333	16594	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33355	1	1	0	0	0	0	0	0	0	1	reviewed	156	Escherichia coli (strain K12)	83333	17973	NA	NA	1 out of 5	Predicted	SwissProt_not_IMEX
P33358	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	243	Escherichia coli (strain K12)	83333	28046	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33359	1	1	0	0	0	0	0	0	0	0	reviewed	243	Escherichia coli (strain K12)	83333	25515	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
P33360	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	308	Escherichia coli (strain K12)	83333	34425	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33361	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	385	Escherichia coli (strain K12)	83333	41139	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33362	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	305	Escherichia coli (strain K12)	83333	32609	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P33363	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	765	Escherichia coli (strain K12)	83333	83460	NA	NA	4 out of 5	Inferred from homology	SwissProt_and_IMEX
P33366	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	192	Escherichia coli (strain K12)	83333	21445	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
